Lebanese_118,adjective,Lebanese,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Lebanon,dbo:Film,dbo:Film
Libyan_119,adjective,Libyan,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Libya,dbo:Film,dbo:Film
Libyan_120,adjective,Libyan,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Libya,dbo:Film,dbo:Film
Lithuanian_121,adjective,Lithuanian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Lithuania,dbo:Film,dbo:Film
Lithuanian_122,adjective,Lithuanian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Lithuania,dbo:Film,dbo:Film
Malagasy_123,adjective,Malagasy,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Madagascar,dbo:Film,dbo:Film
Malagasy_124,adjective,Malagasy,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Madagascar,dbo:Film,dbo:Film
Malaysian_125,adjective,Malaysian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Malaysia,dbo:Film,dbo:Film
Malaysian_126,adjective,Malaysian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Malaysia,dbo:Film,dbo:Film
Malian_127,adjective,Malian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Mali,dbo:Film,dbo:Film
Malian_128,adjective,Malian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Mali,dbo:Film,dbo:Film
Maltese_129,adjective,Maltese,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Malta,dbo:Film,dbo:Film
Maltese_130,adjective,Maltese,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Malta,dbo:Film,dbo:Film
Mexican_131,adjective,Mexican,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Mexico,dbo:Film,dbo:Film
Mexican_132,adjective,Mexican,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:nationality,res:Mexico,dbo:Film,dbo:Film
Mongolian_133,adjective,Mongolian,AdjectiveAttributiveFrame,PredSynArg,AttrSynArg,1,owl:Restriction,dbo:country,res:Mongolia,dbo:Film,dbo:Film
